,V1,V2
commentaire,0.7840418,0.49112445
raciste,0.8118295,0.35749295
tombouctou,0.88179755,0.3053555
keïta,0.76796544,0.374998
leader,0.73645496,0.0980698
michel,0.819925,0.6832067
unique,0.32834083,0.2037268
scénario,0.52066016,-0.13432601
veille,0.87348115,-0.23140892
mode,0.09872775,0.4160395
légende,0.83695996,0.07198655
gsim,0.52834153,0.709366
déclaration,0.07970787,-0.031769656
gravité,0.07808827,0.024463596
succès,0.36585373,0.6785001
rassemblement,0.7057044,0.27172175
libyen,0.5155995,0.6760155
renforcement,0.80214626,0.50814366
ibrahim,0.657535,-0.14861515
règlement,0.1941679,-0.03124377
clair,0.6432834,0.09836264
neuf,-0.09165023,0.59925187
séparatisme,0.7091945,0.03655738
intégrité,0.828241,0.20928533
complice,0.084840424,0.16448654
précis,0.3651578,0.06457476
bigot,0.5239037,0.5622993
paradigme,0.6211044,-0.27389976
pratique,0.25248033,-0.045995224
sabre,0.7298826,0.56156325
guillaume,0.11407128,0.3574187
indispensable,0.030272402,0.22508125
djihad,0.8010675,0.08024193
colonel,0.079306185,-0.14480636
bloc,0.2965315,0.25575805
soudan,0.46480107,0.6701403
phénomène,0.2854719,0.40145114
indépendance,0.800995,0.28033558
central,0.32155848,0.6584981
jihadisme,0.8710159,0.6497106
communication,0.047111638,0.7425791
reprise,0.59952873,0.66475654
centaine,0.17818189,0.35221598
prêt,0.766806,0.08389573
diable,0.6982423,0.35695824
sanitaire,0.86879843,0.117538385
âme,0.12267126,0.48838675
visage,-0.0375671,-0.08936682
polygamie,0.060007226,0.21203688
marine,0.22757554,0.57016283
effort,0.88528556,0.23498587
disparition,0.50358766,0.3824855
tableau,0.32058135,-0.12166049
cité,0.8309537,0.087908134
auteur,0.684064,0.751098
allié,0.5150809,0.394602
vieux,0.588047,0.122170925
souffrance,0.52721345,0.2284616
olivier,0.7697906,0.5944005
syrien,0.49003476,0.5606524
ii,-0.017021568,0.6114586
voyage,0.8382679,0.04167585
industrie,0.4720005,-0.0065981965
habitude,0.43296427,0.39382654
harcèlement,0.7978773,0.28302532
collectif,0.5294335,0.32801348
sûr,0.87160164,0.0051780473
cameroun,0.0053342697,0.032346208
malade,0.35563833,0.55660164
instant,-0.03382908,0.10582941
bfmtv,0.055443794,0.5843258
samedi,0.25628117,-0.211588
polisario,0.6362466,0.7355319
modèle,0.24456733,-0.024265528
hitler,0.51729065,0.21267827
recul,-0.10330042,0.6913914
couriol,0.21521862,0.13061163
corruption,0.3737326,0.05548103
ferme,0.44504476,0.72589445
hanouna,0.5947966,0.6521606
transfert,0.3627114,0.28347448
espoir,0.31486833,-0.14306612
implication,0.5150397,0.3315909
favorable,-0.07397634,0.012779176
édouard,-0.107010804,-0.036485914
stratégique,0.5400252,0.6625068
corée,0.6157096,0.3744693
idleb,0.87180275,0.23851226
taha,0.32574546,-0.17176653
bouhafs,0.3668912,0.12002309
structure,0.37885618,0.60194373
fou,0.034957964,0.056748122
coupe,0.034785375,0.075903125
effet,0.14913774,0.30101016
criminel,0.5326766,0.0059436657
crif,0.14586322,0.31667954
attente,0.6504806,0.5118016
reconnaissance,0.27627286,0.067613035
rebelle,0.0014400365,0.15346703
